0.00249999999505235 17.577 0.02
744.057373999996 17.597 0.02
799.801149999999 17.501 0.018
1149.882016 17.635 0.016
1212.716437 17.774 0.018
1475.989728 17.773 0.018
1483.022602 17.628 0.015
1500.855654 17.391 0.014
1502.894209 17.67 0.017
1509.857188 17.361 0.016
1834.023825 17.539 0.015
1834.994065 17.753 0.017
1836.96408 17.555 0.018
1859.921233 17.551 0.018
1887.844311 17.576 0.014
1895.835226 17.741 0.017
2220.948375 17.552 0.024
2275.766614 17.464 0.016
2547.023666 17.657 0.016
2558.973137 17.638 0.017
2563.014474 17.431 0.014
2564.978509 17.618 0.016
2571.039919 17.647 0.018
2579.950683 17.547 0.016
2588.040339 17.645 0.018
2588.975639 17.549 0.024
2590.040273 17.64 0.019
2593.028889 17.734 0.025
2595.034863 17.499 0.019
2596.019638 17.745 0.019
2598.919121 17.717 0.02
2601.00858199999 17.46 0.017
2603.980481 17.402 0.017
2605.971995 17.611 0.015
2611.874803 17.393 0.017
2618.944939 17.808 0.03
2621.92902 17.744 0.019
2624.927976 17.621 0.022
2629.914646 17.598 0.018
2899.999673 17.716 0.027
2918.011813 17.695 0.023
2919.022639 17.449 0.021
2921.0064 17.593 0.023
2930.019555 17.57 0.019
2934.960493 17.657 0.02
2936.953333 17.759 0.023
2944.959336 17.378 0.022
2949.04092 17.818 0.021
2953.02925699999 17.641 0.024
2954.95288 17.723 0.017
2954.984672 17.723 0.018
2960.028651 17.458 0.024
2961.93412 17.53 0.018
2964.948642 17.59 0.023
2973.975049 17.592 0.02
2977.954749 17.731 0.03
2980.941049 17.735 0.022
2983.935399 17.727 0.024
2985.946488 17.437 0.025
2986.940229 17.704 0.027
2988.93667 17.477 0.024
3271.016237 17.604 0.017
3280.03026 17.548 0.027
3281.978566 17.663 0.026
3287.028368 17.636 0.024
3290.00908 17.895 0.024
3301.023455 17.51 0.021
3307.008574 17.583 0.025
3310.026461 17.612 0.018
3312.026844 17.519 0.031
3315.019287 17.618 0.023
3316.027689 17.533 0.036
3327.020057 17.516 0.02
3327.939107 17.797 0.05
3329.994568 17.451 0.018
3336.958627 17.75 0.02
