0.00249999999505235 17.05 0.012
733.028253999997 16.956 0.011
766.914213999997 16.743 0.01
1093.022218 16.999 0.013
1113.918296 16.954 0.011
1464.948522 16.958 0.011
1469.928679 16.749 0.01
1471.924605 16.749 0.01
1779.109813 16.568 0.009
1805.988688 16.739 0.017
1808.038614 16.832 0.012
1823.965819 16.563 0.009
1837.96148899999 16.843 0.011
1847.917019 16.553 0.019
1849.918214 16.824 0.011
2159.012797 16.787 0.027
2161.999009 16.775 0.01
2163.983875 16.983 0.015
2172.985488 17.011 0.014
2179.97793199999 16.804 0.022
2190.012559 16.661 0.011
2191.96015 16.822 0.013
2200.951429 16.887 0.023
2203.96305999999 16.86 0.012
2205.967913 17.024 0.012
2208.935896 16.969 0.011
2210.932784 16.65 0.01
2212.95381699999 16.914 0.011
2215.940482 16.909 0.01
2222.007191 16.956 0.02
2228.94238499999 16.718 0.01
2237.938071 16.763 0.02
2238.947195 16.671 0.017
2239.925712 16.95 0.011
2525.021759 16.803 0.019
2531.011007 16.816 0.018
2532.989392 16.986 0.017
2540.961231 16.546 0.015
2542.973988 16.836 0.024
2544.97109699999 16.953 0.016
2547.035583 16.678 0.019
2554.985793 16.893 0.017
2561.034606 16.952 0.017
2564.964939 16.688 0.02
2892.043111 16.664 0.021
2893.988179 16.847 0.024
2909.095422 16.977 0.034
2917.032957 16.918 0.021
2918.030347 16.95 0.02
2922.033107 16.761 0.02
2924.03739 16.951 0.017
2938.951168 16.954 0.018
2941.944987 16.96 0.018
2947.94790899999 16.957 0.017
