0.00250000000232831 17.897 0.023
742.972128000001 18.133 0.023
1095.023175 17.688 0.017
1097.936534 17.945 0.024
1148.916712 17.828 0.018
1158.873164 18.039 0.02
1185.836519 17.736 0.016
1207.703892 18.07 0.027
1211.717014 18.043 0.02
1477.035712 18.165 0.028
1482.01007 18.177 0.025
1832.984639 18.084 0.022
1836.964077 18.065 0.02
1858.916543 17.781 0.02
1860.912469 17.818 0.018
2194.976583 18.085 0.024
2197.026468 17.898 0.019
2210.995188 17.773 0.017
2212.953682 17.755 0.016
2219.001354 17.956 0.019
2220.948431 17.975 0.023
2222.998129 18.059 0.026
2226.949349 18.079 0.021
2236.904892 18.149 0.03
2238.90608 18.194 0.027
2243.893877 17.595 0.018
2541.010434 17.981 0.022
2552.971726 18.038 0.025
2561.973344 17.521 0.026
2564.018721 17.663 0.016
2566.017887 17.755 0.017
2581.976771 18.105 0.029
2587.961319 18.086 0.022
2589.939291 18.068 0.04
2592.95092 18.167 0.026
2594.038536 17.506 0.017
2594.955772 18.063 0.025
2597.92376 17.969 0.017
2599.920647 17.379 0.014
2601.941677 17.549 0.013
2604.928343 17.614 0.015
2607.986898 17.84 0.022
2610.927776 17.861 0.021
2617.930235 17.966 0.028
2622.927624 18.036 0.07
2623.951076 18.054 0.021
2628.913556 18.082 0.025
2914.009778 18.012 0.025
2920.048344 17.723 0.03
2924.985062 17.724 0.021
2932.03525 17.971 0.023
2933.958968 17.875 0.021
2936.023485 17.993 0.024
2937.036266 18.024 0.02
2950.022521 17.623 0.027
3271.016274 18.16 0.024
3273.020186 17.565 0.024
3280.03027 17.691 0.023
3282.976116 17.704 0.039
3290.009117 17.917 0.021
3306.028657 18.156 0.027
3309.035284 17.463 0.018
3311.021017 17.483 0.022
3313.025223 17.575 0.025
3317.022797 17.733 0.02
3327.939094 17.835 0.035
3329.994637 17.983 0.026
3330.932901 17.902 0.024
3336.958646 18.038 0.024
