0 17.458 0.006
351.976020000002 17.486 0.006
1090.941269 17.118 0.005
1109.828765 17.42 0.005
1118.832243 17.14 0.005
1463.842926 16.771 0.005
1467.83989 17.515 0.006
1845.83309 17.116 0.005
2154.942333 16.81 0.004
2166.891803 17.33 0.007
2168.897336 17.478 0.006
2170.933136 17.186 0.005
2187.869342 17.461 0.007
2187.869342 17.453 0.007
2196.8943 17.318 0.006
2198.857901 17.493 0.006
2201.85354 17.176 0.005
2203.938326 17.547 0.006
2206.837776 17.105 0.005
2208.927268 17.556 0.006
2211.899153 17.31 0.005
2213.890665 17.508 0.006
2217.849712 17.428 0.009
2219.888055 17.03 0.006
2226.863597 17.191 0.007
2229.847688 17.558 0.007
2232.846648 17.389 0.005
2237.833318 17.353 0.005
2507.918325 17.4 0.019
2525.986128 17.005 0.012
2528.925045 17.49 0.014
2530.893674 16.556 0.016
2537.923915 17.377 0.017
2542.879174 17.284 0.016
2544.872215 17.711 0.017
2552.87802 17.261 0.015
2554.927271 17.558 0.016
2560.868414 17.451 0.019
2562.871545 17.23 0.015
2567.947308 17.422 0.015
2569.852803 17.476 0.012
2572.867266 17.196 0.016
2585.85807 17.579 0.016
2588.85972 17.412 0.016
2591.854068 16.687 0.023
2593.865185 17.409 0.013
2594.858953 17.498 0.015
2600.848941 17.58 0.016
2889.897189 17.471 0.024
2894.947034 17.467 0.015
2908.955738 17.458 0.023
2917.945051 17.162 0.015
2919.94553 17.489 0.015
2924.940259 17.5 0.019
2934.938764 17.513 0.014
