0 14.665 0.003
742.969623000005 14.76 0.003
1095.95777 14.701 0.004
1097.934038 14.76 0.003
1148.914141 14.547 0.004
1158.87066 14.752 0.003
1185.834015 14.771 0.004
1207.701391 14.558 0.003
1211.714514 14.742 0.003
1477.033203 14.544 0.003
1482.007563 14.763 0.004
1509.908892 14.584 0.004
1832.982131 14.66 0.003
1836.961571 14.794 0.003
1858.914039 14.569 0.003
1860.90996400001 14.649 0.003
2194.97403 14.674 0.013
2197.02396000001 14.798 0.005
2210.992681 14.711 0.006
2212.951176 14.559 0.003
2218.998846 14.568 0.003
2220.94587700001 14.742 0.001
2222.995622 14.789 0.003
2226.94684400001 14.659 0.003
2236.90241800001 14.577 0.01
2238.903574 14.605 0.003
2243.89137300001 14.776 0.003
2541.00792600001 14.661 0.003
2552.96921900001 14.59 0.003
2564.016215 14.665 0.003
2566.01538200001 14.793 0.003
2581.974266 14.545 0.003
2587.95881400001 14.563 0.003
2589.93678600001 14.791 0.003
2591.028893 14.599 0.007
2592.948415 14.734 0.003
2594.036021 14.64 0.003
2594.953267 14.739 0.003
2597.921254 14.725 0.004
2599.918142 14.545 0.003
2601.037773 14.775 0.004
2604.92584 14.657 0.003
2607.984386 14.565 0.004
2610.925271 14.591 0.003
2617.927728 14.68 0.003
2623.94856200001 14.762 0.003
2628.911049 14.547 0.003
2914.007098 14.551 0.013
2922.030653 14.524 0.008
2924.982534 14.581 0.014
2932.032692 14.748 0.01
2933.956463 14.562 0.011
2936.02092800001 14.649 0.006
2937.033754 14.576 0.01
2944.015945 14.795 0.01
2950.019949 14.774 0.011
3271.01375000001 14.571 0.013
3273.017681 14.773 0.011
3282.973508 14.562 0.013
3290.00658 14.792 0.011
3306.026148 14.563 0.011
3311.01845700001 14.618 0.01
3313.02271 14.791 0.01
3317.020275 14.582 0.012
3327.936513 14.798 0.015
3328.994168 14.558 0.009
3330.930349 14.797 0.011
3333.935202 14.804 0.013
3336.956126 14.745 0.015
