0 18.247 0.008
742.969634000001 17.982 0.007
799.798665000002 18.374 0.008
1095.957775 18.283 0.008
1096.031086 17.878 0.007
1097.934075 17.931 0.007
1148.914147 18.18 0.008
1149.87950900001 17.88 0.007
1158.870663 18.274 0.008
1185.834018 18.336 0.008
1207.701394 18.239 0.008
1211.714516 17.905 0.006
1212.713936 18.306 0.008
1475.987218 17.867 0.006
1482.007565 18.347 0.008
1483.02009000001 18.272 0.008
1502.891702 17.871 0.007
1509.85468300001 18.172 0.008
1509.908895 18.196 0.008
1832.982133 18.227 0.008
1834.991556 18.38 0.008
1836.961573 17.855 0.006
1858.914041 18.122 0.007
1859.918727 18.286 0.008
1860.909967 17.982 0.007
2194.97401300001 18.01 0.018
2197.023962 18.251 0.008
2210.992683 18.147 0.009
2212.951177 18.27 0.008
2218.998848 18.219 0.008
2220.945863 18.265 0.016
2222.995624 17.878 0.007
2236.902423 18.245 0.011
2238.903578 17.905 0.007
2243.89137400001 17.973 0.007
2275.764113 18.094 0.007
2541.00792700001 18.318 0.008
2547.021156 18.29 0.008
2550.984355 17.915 0.007
2551.978255 18.283 0.008
2552.96922000001 18.121 0.008
2558.970628 17.982 0.009
2563.01196500001 18.326 0.009
2564.016218 18.139 0.008
2564.976 18.046 0.007
2568.018476 18.134 0.007
2581.97426800001 18.28 0.008
2582.020441 18.387 0.009
2587.95881500001 18.244 0.01
2588.97313000001 17.986 0.016
2589.93678800001 18.29 0.01
2590.037753 18.22 0.009
2592.948417 18.284 0.009
2593.026369 18.404 0.012
2593.932377 18.092 0.008
2594.036021 18.189 0.009
2594.95326900001 18.004 0.009
2595.03234000001 17.913 0.009
2596.01712 18.312 0.009
2597.921256 18.342 0.008
2598.916614 18.174 0.008
2599.918144 17.88 0.007
2601.006063 18.409 0.012
2601.037784 18.382 0.06
2603.977968 18.295 0.008
2604.925842 18.033 0.007
2605.969482 18.043 0.008
2607.984387 17.995 0.014
2608.930981 18.387 0.009
2610.925273 17.839 0.007
2617.927731 18.217 0.012
2620.9352 18.217 0.008
2621.926508 17.861 0.008
2623.94856400001 18.119 0.008
2624.925463 18.041 0.007
2628.91105 18.194 0.008
2629.91213400001 17.939 0.008
2899.997153 18.185 0.02
2914.00710800001 18.165 0.014
2919.02015 18.317 0.014
2921.00386400001 18.378 0.016
2930.017114 18.286 0.016
2932.993477 18.199 0.017
2933.956461 17.818 0.022
2934.030851 17.978 0.012
2934.958011 18.326 0.012
2936.020932 18.169 0.013
2936.950839 18.118 0.013
2944.015953 18.194 0.012
2944.988888 17.876 0.01
2949.038395 18.258 0.01
2950.019933 18.076 0.013
2953.026694 18.055 0.014
2954.982119 18.219 0.014
2960.026148 18.296 0.016
2961.931621 18.335 0.015
2964.946123 18.288 0.016
2965.981623 18.184 0.011
2971.976781 18.014 0.017
2973.972535 18.236 0.017
2974.932773 17.799 0.024
2980.938562 18.395 0.015
2983.932862 18.258 0.015
2985.943915 17.889 0.015
2986.93777400001 18.259 0.018
2988.934145 18.277 0.009
2992.918299 18.215 0.009
3273.01774 18.001 0.022
3281.976044 18.422 0.021
3282.97354000001 18.23 0.016
3290.00657000001 17.937 0.013
3301.020912 17.95 0.01
3306.02614 17.956 0.023
3307.00605 18.354 0.012
3310.023869 18.298 0.013
3311.018454 18.103 0.015
3312.024339 17.959 0.011
3313.022723 18.291 0.016
3315.016757 18.392 0.016
3316.02516100001 18.238 0.013
3317.020276 17.955 0.011
3327.017529 18.23 0.02
3327.936519 17.887 0.02
3330.93038100001 18.343 0.012
3333.935191 18.336 0.012
3336.956099 18.243 0.014
