0.000832999998237938 17.88 0.008
353.016410999997 17.852 0.008
738.966111999995 17.519 0.007
756.878368999998 17.526 0.007
757.853602999996 17.87 0.009
1110.866934 17.871 0.008
1111.867766 17.574 0.007
1115.86473 17.763 0.008
1493.85793 17.764 0.009
1802.967176 17.343 0.007
1805.963141 17.789 0.008
1814.916646 17.764 0.011
1816.922178 17.869 0.008
1835.894182 17.644 0.009
1844.919141 17.758 0.008
1846.882741 17.793 0.008
1849.87838099999 17.532 0.007
1854.862615 17.295 0.006
1856.952116 17.58 0.007
1859.923997 17.233 0.006
1861.915507 17.334 0.008
1865.87455299999 17.545 0.01
1867.912903 17.707 0.009
1874.888444 17.626 0.011
1880.871494 17.885 0.01
1885.858164 17.749 0.008
2155.94315799999 17.827 0.016
2176.949889 17.822 0.012
2178.918519 17.846 0.012
2190.903996 17.745 0.016
2192.896875 17.812 0.022
2200.902818 17.374 0.008
2202.952097 17.61 0.016
2208.89318799999 17.818 0.015
2210.896379 17.858 0.011
2212.88598899999 17.653 0.014
2214.95594499999 17.321 0.012
2217.877612 17.829 0.012
2220.89209199999 17.613 0.012
2230.87672399999 17.233 0.012
2233.882883 17.824 0.015
2237.85321099999 17.43 0.009
2239.878841 17.284 0.01
2241.88989 17.474 0.014
2242.883734 17.865 0.024
2248.873748 17.396 0.016
2537.922048 17.327 0.015
2545.919896 17.79 0.02
2565.96986 17.289 0.012
2567.970386 17.303 0.009
2572.965095 17.547 0.018
2582.963547 17.727 0.016
