0.00333300000056624 17.034 0.004
738.074568000004 17.384 0.005
1143.899168 17.361 0.005
1206.733589 16.994 0.004
1470.006882 16.963 0.004
1477.03975500001 17.148 0.005
1494.872806 17.048 0.005
1495.927262 17.19 0.005
1503.87434 17.357 0.005
1829.011218 17.325 0.006
1853.938387 17.28 0.005
1881.861462 17.074 0.005
1889.852378 17.138 0.004
2269.783766 16.995 0.004
2541.040822 17.392 0.005
2557.031628 17.387 0.005
2558.995664 17.223 0.005
2573.967837 17.245 0.005
2582.992792 17.06 0.008
2584.05743 16.933 0.005
2587.952037 17.355 0.005
2590.036795 17.419 0.005
2592.936273 16.913 0.004
2595.025738 17.042 0.005
2597.997635 16.902 0.004
2599.989148 17.077 0.005
2602.950643 17.374 0.006
2603.948204 17.334 0.006
2612.962086 16.942 0.006
2615.946174 17.283 0.006
2618.945131 17.418 0.005
2623.931801 17.053 0.005
2894.01683 16.987 0.014
2909.029788 17.182 0.015
2913.039826 16.985 0.011
2915.023538 16.962 0.06
2924.036772 17.336 0.022
2928.977667 16.95 0.018
2930.97048500001 17.118 0.014
2938.97658900001 17.244 0.012
2943.058149 17.268 0.028
2948.970029 17.312 0.017
2954.045784 17.41 0.024
2955.951281 17.074 0.015
2958.965806 16.967 0.015
2965.996638 17.196 0.019
2967.992286 17.388 0.015
2971.956566 17.171 0.021
2974.958303 16.965 0.017
2979.96357 17.084 0.014
2980.95753 17.309 0.025
2986.938047 17.198 0.031
3275.995684 16.909 0.022
3278.027441 16.967 0.015
3281.045491 16.993 0.015
3295.040575 16.939 0.016
3301.025738 17.45 0.032
3304.043545 17.362 0.024
3309.036407 17.051 0.02
3310.04496 17.02 0.013
3321.037271 17.324 0.019
