0.00333300000056624 20.508 0.028
1121.003843 20.094 0.019
1149.867138 20.589 0.024
1155.902922 20.607 0.024
1482.010926 19.934 0.018
1860.913318 20.47 0.025
1886.83884 20.303 0.024
2194.97741 19.914 0.018
2197.027323 20.294 0.035
2210.996042 20.48 0.033
2212.954532 20.551 0.024
2548.001504 20.481 0.028
2561.974198 20.462 0.051
2564.019575 20.01 0.021
2568.966699 20.318 0.031
2579.001268 20.529 0.024
2580.948862 19.903 0.049
2587.962171 20.574 0.049
2594.956623 20.153 0.021
2601.942527 20.513 0.022
2617.93109 20.008 0.038
2628.914414 20.292 0.021
2899.007145 19.98 0.024
2914.010555 20.605 0.06
2936.024334 20.184 0.031
2943.974501 20.376 0.034
3282.976998 20.14 0.034
3306.02951 19.916 0.024
3311.021824 20.211 0.03
3328.997426 20.561 0.04
3329.995531 20.563 0.038
3330.933692 19.948 0.023
3336.936629 19.839 0.025
