0.00333300000056624 17.948 0.006
121.811970000002 17.53 0.005
481.849820000003 18.226 0.007
502.745896 17.661 0.005
853.776123000003 18.221 0.007
858.756281000002 17.611 0.005
860.752206000005 18.084 0.006
1167.937416 18.246 0.009
1194.816265 18.004 0.011
1196.866217 17.748 0.008
1212.793421 17.964 0.006
1226.78909 18.266 0.01
1236.744621 18.221 0.009
1238.745816 18.062 0.006
1550.826611 17.883 0.008
1552.811478 17.406 0.007
1568.805539 17.881 0.009
1578.840161 17.75 0.007
1580.787752 17.904 0.01
1592.790662 18.291 0.007
1597.763497 17.411 0.005
1599.760386 18.244 0.007
1601.781419 18.236 0.007
1617.769987 18.225 0.01
1626.765675 18.306 0.01
1627.774825 18.244 0.013
1628.753316 18.234 0.007
1898.841267 17.536 0.013
1913.849357 18.102 0.015
1919.838608 18.293 0.011
1921.816989 18.216 0.011
1929.788844 18.237 0.012
1931.801589 18.045 0.011
1933.798696 17.689 0.011
1935.863184 17.544 0.013
1943.81339600001 17.514 0.01
1949.862211 18.193 0.01
1953.792535 17.733 0.009
2280.870717 17.742 0.009
2282.81577 18.213 0.021
2297.847874 17.956 0.013
2305.860575 18.119 0.014
2306.857983 17.963 0.01
2307.863689 17.785 0.015
2310.86072 18.206 0.013
2312.864987 18.258 0.012
2327.778761 18.127 0.011
2330.772588 18.152 0.012
2336.775511 18.261 0.012
2339.813066 18.303 0.014
