0.00166699999681441 19.432 0.029
733.027349999997 18.8 0.022
766.913327999995 19.508 0.033
1093.021333 19.588 0.037
1113.91741099999 19.368 0.028
1469.927796 19.266 0.029
1471.923723 19.437 0.028
1805.987786 19.334 0.031
1808.03773 19.544 0.064
1822.006447 19.433 0.034
1823.964937 18.544 0.02
1829.992264 19.047 0.032
1837.960605 19.505 0.061
1847.916194 19.476 0.033
1849.917332 18.84 0.021
2152.021704 19.221 0.038
2159.011915 19.022 0.028
2161.998126 19.185 0.039
2163.982991 19.593 0.088
2172.984606 18.449 0.022
2179.977048 18.736 0.027
2190.01167499999 18.441 0.019
2191.959268 19.265 0.062
2198.972577 19.096 0.034
2203.96217799999 19.371 0.036
2205.967031 18.907 0.023
2208.93501299999 18.973 0.026
2212.952933 18.579 0.019
2215.939599 18.825 0.022
2222.006299 19.456 0.137
2228.941499 19.1 0.04
2237.937163 19.357 0.054
2239.924828 18.655 0.023
2525.020873 19.018 0.03
2531.010223 19.328 0.029
2535.996285 19.503 0.034
2542.973104 19.435 0.035
2543.046434 19.447 0.032
2544.970231 18.866 0.024
2547.0347 19.502 0.044
2554.984985 19.037 0.03
2561.033718 19.5 0.04
2564.964056 18.934 0.026
2892.042241 19.368 0.036
2901.02033799999 18.899 0.028
2909.094534 18.928 0.052
2918.029463 18.817 0.034
2922.032227 18.585 0.03
2924.036496 19.206 0.036
2938.95027199999 19.481 0.037
2941.944114 19.503 0.032
2947.947073 18.478 0.024
