0.00166700000409037 19.464 0.027
733.027384000001 18.681 0.019
766.913358000005 19.549 0.029
1093.021364 19.491 0.036
1113.91744200001 18.79 0.018
1464.947669 19.557 0.032
1469.927826 19.549 0.036
1471.923752 18.564 0.017
1779.108958 19.565 0.039
1805.987812 19.646 0.039
1808.037761 19.599 0.054
1823.964966 19.417 0.03
1829.992286 18.576 0.024
1837.960637 18.743 0.029
1847.916192 19.499 0.05
1849.917361 19.025 0.025
2152.021734 19.626 0.046
2159.01194400001 18.656 0.02
2161.998156 19.239 0.036
2163.983022 19.568 0.099
2172.984635 19.592 0.04
2179.977093 19.659 0.031
2190.011705 19.44 0.043
2191.959297 19.767 0.098
2200.950575 19.647 0.066
2203.962206 19.714 0.04
2205.967059 19.424 0.03
2208.935042 19.533 0.033
2210.93193000001 18.905 0.021
2212.952963 19.561 0.032
2215.939628 19.712 0.036
2222.00633400001 19.374 0.132
2228.94153 19.537 0.051
2237.937229 19.5 0.051
2238.946333 19.12 0.034
2239.92485700001 18.776 0.022
2525.020902 18.564 0.027
2531.010152 19.481 0.03
2532.98853 18.704 0.025
2535.99632000001 19.142 0.033
2540.960387 18.876 0.025
2542.973141 19.51 0.035
2544.97026 18.552 0.02
2547.034738 19.64 0.045
2554.98494 19.594 0.036
2561.03375900001 18.966 0.027
2564.96408200001 18.709 0.024
2586.94067700001 19.567 0.16
2892.042277 19.573 0.036
2909.094567 19.64 0.106
2917.032135 19.505 0.051
2918.029538 19.246 0.036
2922.03225600001 19.288 0.029
2924.03653300001 19.697 0.041
2938.950298 18.689 0.021
2941.944128 19.134 0.029
2947.947073 19.517 0.033
