0.00166699999681441 16.246 0.005
766.913376999997 16.75 0.007
1093.02138 15.979 0.005
1094.033912 16.672 0.007
1113.917457 16.702 0.007
1464.947685 16.189 0.006
1469.927842 16.762 0.007
1779.108977 16.518 0.007
1805.987849 16.817 0.017
1808.037779 16.35 0.007
1823.964985 16.339 0.006
1837.960651 16.777 0.009
1847.916195 16.494 0.013
1849.917378 16.822 0.007
2158.034976 16.745 0.008
2159.011961 16.511 0.007
2161.998173 16.783 0.009
2163.983039 16.017 0.006
2169.98444499999 16.743 0.01
2172.984652 16.836 0.008
2190.011723 16.815 0.008
2190.961983 16.673 0.008
2191.959314 16.413 0.008
2199.986941 16.485 0.007
2203.96222299999 16.537 0.007
2205.967077 16.835 0.008
2209.930416 16.766 0.008
2210.931948 16.795 0.007
2212.019916 16.648 0.008
2215.939645 16.614 0.007
2220.942353 16.256 0.008
2222.006356 16.039 0.009
2228.941548 16.412 0.007
2229.956245 15.894 0.006
2232.940332 16.379 0.017
2237.937218 16.106 0.015
2238.946347 16.843 0.014
2239.924877 16.771 0.008
2510.012832 16.737 0.017
2511.01103199999 16.336 0.016
2525.020926 16.829 0.019
2531.010174 16.601 0.013
2532.017697 16.225 0.013
2532.988565 16.878 0.018
2533.98631499999 16.712 0.014
2540.960398 16.835 0.014
2542.973149 16.638 0.013
2544.970255 16.285 0.015
2547.034747 16.75 0.017
2554.98495899999 16.75 0.013
2558.020013 16.817 0.016
2561.03376899999 16.292 0.012
2563.960988 16.486 0.012
2565.964172 16.764 0.012
2570.02366 16.032 0.011
2572.945411 16.103 0.01
2575.959897 16.574 0.015
2585.944525 16.059 0.01
2588.950682 16.325 0.011
2592.921011 16.327 0.011
2594.94665 16.714 0.017
2596.95769 16.419 0.022
2597.951546 16.028 0.018
2603.941528 16.691 0.016
2892.042263 16.331 0.012
2892.989835 16.802 0.014
2893.987322 16.767 0.018
2894.93150999999 16.47 0.016
2900.987701 16.641 0.014
2909.019418 15.987 0.018
2917.03211599999 16.193 0.013
2918.029531 16.848 0.018
2919.03525 16.773 0.02
2921.037668 16.212 0.013
2922.032277 16.682 0.016
2923.038159 16.715 0.014
2924.036538 16.66 0.016
2928.032901 16.581 0.018
2938.031375 15.937 0.026
2938.950312 16.744 0.016
2941.944179 16.555 0.021
2947.947074 16.702 0.012
2950.984627 16.809 0.017
